timestamp,asset_id,temperature,vibration,pressure,current,flow_rate,health_score,risk_score
2025-01-10,AST-123,71.21,3.99,121.34,87.3,177.39,84.05,19
2025-01-11,AST-123,77.5,2.62,118.61,96.69,174.7,89.02,13
2025-01-12,AST-123,75.4,3.16,118.48,91.35,173.8,87.28,10
2025-01-13,AST-123,73.77,3.1,118.34,82.08,175.15,87.62,8
2025-01-14,AST-123,74.21,3.69,120.1,95.61,174.02,85.25,12
2025-01-15,AST-123,72.42,3.22,115.41,94.07,175.24,87.13,10
2025-01-16,AST-123,72.98,3.02,118.55,90.75,175.58,87.91,9
2025-01-17,AST-123,75.28,3.3,119.46,95.29,168.55,86.74,16
2025-01-18,AST-123,75.78,2.7,116.57,83.5,175.23,89.05,15
2025-01-19,AST-123,75.67,2.74,122.32,93.34,168.06,88.89,6
2025-01-20,AST-123,78.31,3.15,121.54,89.38,167.35,86.75,17
2025-01-21,AST-123,73.46,3.84,122.17,89.07,179.68,84.65,19
2025-01-22,AST-123,74.74,3.55,119.31,92.15,178.53,85.8,17
2025-01-23,AST-123,76.93,3.37,120.12,78.65,181.55,86.13,17
2025-01-24,AST-123,73.29,3.01,119.74,87.57,181.05,87.98,17
2025-01-25,AST-123,78.1,3.17,119.34,87.7,175.6,86.68,9
2025-01-26,AST-123,75.14,3.28,118.96,84.95,175.38,86.84,9
2025-01-27,AST-123,76.65,2.67,121.09,85.85,181.33,89.01,5
2025-01-28,AST-123,74.62,2.45,119.78,83.64,174.29,90.21,10
2025-01-29,AST-123,75.21,3.35,117.94,86.43,182.43,86.58,15
2025-01-30,AST-123,72.22,2.89,117.37,88.82,174.55,88.46,8
2025-01-31,AST-123,75.51,2.56,116.84,91.11,180.63,89.67,5
2025-02-01,AST-123,75.45,3.1,119.0,92.41,178.25,87.52,16
2025-02-02,AST-123,72.76,2.97,121.4,91.63,167.35,88.13,10
2025-02-03,AST-123,75.1,2.18,121.49,90.61,178.13,91.27,4
2025-02-04,AST-123,75.91,3.51,120.49,86.91,176.75,85.77,19
2025-02-05,AST-123,76.56,2.91,121.11,89.13,172.09,88.05,7
2025-02-06,AST-123,76.25,3.55,115.17,89.58,168.26,85.56,10
2025-02-07,AST-123,75.36,3.55,120.56,92.71,173.34,85.72,12
2025-02-08,AST-123,78.52,2.87,122.31,94.41,181.96,87.82,13
2025-02-09,AST-123,75.87,3.22,119.83,90.29,174.13,86.96,12
2025-02-10,AST-123,77.12,3.53,119.58,90.71,172.88,85.46,15
2025-02-11,AST-123,78.89,3.97,119.22,91.3,171.11,83.33,11
2025-02-12,AST-123,79.77,4.19,119.05,91.59,170.23,82.27,18
2025-02-13,AST-123,81.74,4.69,118.65,92.25,168.26,79.91,15
2025-02-14,AST-123,83.05,5.01,118.39,92.68,166.95,78.34,19
2025-02-15,AST-123,84.81,5.45,118.04,93.27,165.19,76.22,23
2025-02-16,AST-123,85.46,5.62,117.91,93.49,164.54,75.44,25
2025-02-17,AST-123,85.99,5.75,117.8,93.66,164.01,74.81,24
2025-02-18,AST-123,87.16,6.04,117.57,94.05,162.84,73.4,24
2025-02-19,AST-123,88.63,6.41,117.27,94.54,161.37,71.65,29
2025-02-20,AST-123,90.55,6.89,116.89,95.18,159.45,69.34,33
2025-02-21,AST-123,91.3,7.08,116.74,95.43,158.7,68.43,26
2025-02-22,AST-123,93.05,7.51,116.39,96.02,156.95,66.35,37
2025-02-23,AST-123,94.98,7.99,116.0,96.66,155.02,64.03,35
2025-02-24,AST-123,96.53,8.38,115.69,97.18,153.47,62.17,35
2025-02-25,AST-123,98.07,8.77,115.39,97.69,151.93,60.32,42
2025-02-26,AST-123,99.26,9.06,115.15,98.09,150.74,58.89,41
2025-02-27,AST-123,100.55,9.39,114.89,98.52,149.45,57.35,41
2025-02-28,AST-123,102.51,9.88,114.5,99.17,147.49,54.98,43
2025-03-01,AST-123,80.12,3.31,119.75,88.21,169.36,85.74,11
2025-03-02,AST-123,73.2,3.19,120.16,97.41,178.34,87.23,15
2025-03-03,AST-123,76.73,2.79,121.57,85.83,174.94,88.5,10
2025-03-04,AST-123,76.08,2.6,122.42,88.85,174.42,89.38,15
2025-03-05,AST-123,76.15,2.82,124.06,93.73,169.38,88.47,6
2025-03-06,AST-123,71.45,2.99,121.02,93.97,170.51,88.06,16
2025-03-07,AST-123,76.92,3.69,121.34,89.37,166.21,84.84,17
2025-03-08,AST-123,80.16,2.63,117.67,95.62,166.31,88.45,10
2025-03-09,AST-123,80.36,2.82,120.65,92.28,177.25,87.67,9
2025-03-10,AST-123,71.87,3.22,121.25,95.08,167.13,87.13,10
2025-03-11,AST-123,76.16,3.0,119.58,88.94,176.56,87.78,17
2025-03-12,AST-123,76.02,2.97,118.22,84.01,182.81,87.92,12
2025-03-13,AST-123,75.75,3.47,117.04,91.5,176.31,85.99,17
2025-03-14,AST-123,77.94,3.62,121.22,93.69,175.74,84.92,16
2025-03-15,AST-123,74.03,3.4,119.69,87.23,172.19,86.39,15
2025-03-16,AST-123,75.07,2.56,121.79,95.98,171.37,89.75,9
2025-03-17,AST-123,74.73,3.0,120.07,86.08,175.94,88.0,8
2025-03-18,AST-123,73.62,2.24,115.44,98.71,173.87,91.02,7
2025-03-19,AST-123,74.37,3.17,121.25,94.47,171.54,87.3,11
2025-03-20,AST-123,76.15,3.3,118.47,91.96,173.17,86.58,13
2025-03-21,AST-123,75.13,2.66,119.49,85.72,180.08,89.34,14
2025-03-22,AST-123,73.6,2.86,119.19,97.75,165.57,88.57,9
2025-03-23,AST-123,76.81,3.46,120.94,92.93,171.64,85.78,9
2025-03-24,AST-123,74.92,3.24,121.79,92.37,177.05,87.03,13
2025-03-25,AST-123,73.61,2.97,117.23,81.5,169.88,88.11,16
2025-03-26,AST-123,74.23,2.37,120.69,85.27,178.52,90.52,10
2025-03-27,AST-123,76.03,3.16,117.02,81.17,171.04,87.17,8
2025-03-28,AST-123,76.41,3.03,120.19,88.55,173.29,87.62,17
2025-03-29,AST-123,73.85,3.54,118.34,92.21,176.43,85.86,10
2025-03-30,AST-123,77.89,2.82,120.5,93.11,173.61,88.13,13
2025-03-31,AST-123,73.77,3.56,123.21,94.37,186.31,85.74,9
2025-04-01,AST-123,74.87,3.37,122.39,94.98,175.93,86.51,12
2025-04-02,AST-123,73.41,2.63,121.94,89.86,169.9,89.47,14
2025-04-03,AST-123,74.21,3.59,117.61,93.05,179.15,85.63,14
2025-04-04,AST-123,77.28,2.07,117.6,86.48,176.89,91.27,6
2025-04-05,AST-123,74.06,3.25,115.73,91.88,172.65,87.0,10
2025-04-06,AST-123,74.1,2.89,121.41,90.06,183.5,88.44,6
2025-04-07,AST-123,75.3,2.47,122.32,87.11,183.01,90.05,9
2025-04-08,AST-123,77.91,2.07,118.88,97.44,180.86,91.14,10
2025-04-09,AST-123,74.31,2.21,113.82,90.8,180.07,91.16,10
2025-04-10,AST-123,74.67,3.56,117.23,94.05,173.64,85.75,12
2025-04-11,AST-123,79.5,3.0,122.62,94.5,181.39,87.09,17
2025-04-12,AST-123,75.12,3.75,118.32,90.63,180.01,84.96,13
2025-04-13,AST-123,71.61,3.08,118.84,95.89,174.07,87.67,11
2025-04-14,AST-123,78.29,3.24,119.13,87.9,180.59,86.38,18
2025-04-15,AST-123,79.1,3.1,124.98,83.5,182.83,86.76,16
2025-04-16,AST-123,77.16,3.03,120.82,94.12,175.13,87.44,11
2025-04-17,AST-123,71.24,2.71,119.65,91.59,174.05,89.15,10
2025-04-18,AST-123,74.29,2.5,120.28,98.68,179.13,90.01,13
2025-04-19,AST-123,76.43,2.2,119.56,90.57,177.59,90.9,10
2025-04-20,AST-123,75.58,3.24,118.2,90.48,179.18,86.91,11
2025-04-21,AST-123,71.31,3.32,119.67,85.41,183.52,86.71,13
2025-04-22,AST-123,76.89,3.09,116.67,89.89,178.43,87.24,14
2025-04-23,AST-123,75.03,2.37,119.5,87.06,165.77,90.53,4
2025-04-24,AST-123,76.31,3.32,122.31,93.42,170.18,86.46,8
2025-04-25,AST-123,76.88,2.35,117.89,90.98,175.34,90.21,8
2025-04-26,AST-123,75.07,3.05,122.43,86.93,169.2,87.77,15
2025-04-27,AST-123,76.85,2.74,120.5,91.27,173.1,88.67,15
2025-04-28,AST-123,72.7,3.37,120.15,96.79,175.24,86.5,17
2025-04-29,AST-123,74.5,2.69,118.83,88.36,174.35,89.22,9
2025-04-30,AST-123,77.78,2.21,120.1,88.68,167.4,90.61,12
2025-05-01,AST-123,73.97,2.87,119.85,97.14,174.25,88.53,11
2025-05-02,AST-123,70.02,2.83,119.19,87.32,177.44,88.68,14
2025-05-03,AST-123,72.94,2.93,120.02,92.94,176.3,88.28,11
2025-05-04,AST-123,69.96,2.58,119.63,92.69,176.56,89.67,11
2025-05-05,AST-123,76.98,2.95,121.61,82.99,182.4,87.8,15
2025-05-06,AST-123,74.86,2.98,122.23,84.88,168.54,88.1,13
2025-05-07,AST-123,75.32,3.38,118.7,97.06,173.86,86.41,14
2025-05-08,AST-123,74.98,3.02,117.93,83.47,176.82,87.92,17
2025-05-09,AST-123,76.81,3.45,119.64,90.6,173.19,85.83,14
2025-05-10,AST-123,78.35,3.84,119.33,91.12,171.65,83.99,21
2025-05-11,AST-123,79.02,4.0,119.2,91.34,170.98,83.18,12
2025-05-12,AST-123,80.54,4.38,118.89,91.85,169.46,81.35,20
2025-05-13,AST-123,81.77,4.69,118.65,92.26,168.23,79.87,22
2025-05-14,AST-123,82.94,4.98,118.41,92.65,167.06,78.48,21
2025-05-15,AST-123,84.07,5.27,118.19,93.02,165.93,77.11,24
2025-05-16,AST-123,85.98,5.75,117.8,93.66,164.02,74.82,20
2025-05-17,AST-123,86.92,5.98,117.62,93.97,163.08,73.7,28
2025-05-18,AST-123,87.95,6.24,117.41,94.32,162.05,72.46,32
2025-05-19,AST-123,89.82,6.71,117.04,94.94,160.18,70.21,34
2025-05-20,AST-123,90.62,6.91,116.88,95.21,159.38,69.25,32
2025-05-21,AST-123,91.7,7.18,116.66,95.57,158.3,67.96,29
2025-05-22,AST-123,93.09,7.52,116.38,96.03,156.91,66.29,34
2025-05-23,AST-123,94.5,7.87,116.1,96.5,155.5,64.6,39
2025-05-24,AST-123,95.13,8.03,115.97,96.71,154.87,63.85,32
2025-05-25,AST-123,96.98,8.49,115.6,97.33,153.02,61.62,39
2025-05-26,AST-123,98.82,8.95,115.24,97.94,151.18,59.42,35
2025-05-27,AST-123,100.1,9.28,114.98,98.37,149.9,57.88,41
2025-05-28,AST-123,100.8,9.45,114.84,98.6,149.2,57.03,39
2025-05-29,AST-123,102.32,9.83,114.54,99.11,147.68,55.22,41
2025-05-30,AST-123,104.01,10.25,114.2,99.67,145.99,53.19,49
2025-05-31,AST-123,77.86,2.83,119.63,92.14,173.06,88.12,8
2025-06-01,AST-123,75.62,2.44,120.96,90.88,180.34,90.12,11
2025-06-02,AST-123,80.89,2.84,119.2,88.09,175.96,87.45,14
2025-06-03,AST-123,74.6,2.79,122.01,86.35,169.17,88.86,15
2025-06-04,AST-123,75.89,2.49,122.34,92.75,178.92,89.87,5
2025-06-05,AST-123,76.75,3.13,122.09,90.57,177.76,87.14,11
2025-06-06,AST-123,74.14,3.4,121.79,88.34,173.46,86.42,9
2025-06-07,AST-123,77.94,3.97,120.17,92.79,172.1,83.54,21
2025-06-08,AST-123,78.89,2.9,121.53,87.69,176.01,87.63,12
2025-06-09,AST-123,74.36,3.1,115.09,93.74,182.01,87.58,17
2025-06-10,AST-123,76.17,2.66,120.24,80.71,178.82,89.14,14
2025-06-11,AST-123,76.48,3.12,119.4,90.13,181.79,87.23,8
2025-06-12,AST-123,73.31,3.05,116.85,91.39,174.17,87.82,7
2025-06-13,AST-123,75.77,2.78,120.17,90.53,175.6,88.72,12
2025-06-14,AST-123,73.78,3.02,120.02,96.88,177.93,87.91,12
2025-06-15,AST-123,70.34,2.43,117.0,85.47,165.49,90.28,10
2025-06-16,AST-123,75.33,3.06,120.11,95.8,167.94,87.68,17
2025-06-17,AST-123,72.18,2.48,122.0,90.64,173.73,90.09,14
2025-06-18,AST-123,74.15,2.46,120.0,94.63,176.52,90.16,13
2025-06-19,AST-123,71.34,3.21,119.43,87.35,161.58,87.15,17
2025-06-20,AST-123,76.27,3.18,120.32,93.83,169.64,87.04,16
2025-06-21,AST-123,79.28,2.02,119.74,85.78,168.0,91.08,12
2025-06-22,AST-123,72.82,2.51,117.65,92.51,170.42,89.95,9
2025-06-23,AST-123,77.14,2.42,119.86,87.73,173.23,89.89,7
2025-06-24,AST-123,76.37,2.69,120.04,89.48,178.42,88.95,8
2025-06-25,AST-123,73.08,3.77,117.55,81.81,173.52,84.9,18
2025-06-26,AST-123,78.64,3.43,123.8,92.4,167.54,85.54,12
2025-06-27,AST-123,75.91,3.63,117.61,88.73,173.76,85.28,10
2025-06-28,AST-123,73.86,3.16,117.89,94.01,173.27,87.35,12
2025-06-29,AST-123,74.0,3.64,124.98,87.89,180.69,85.44,15
2025-06-30,AST-123,73.4,3.26,120.08,92.12,171.93,86.95,14
2025-07-01,AST-123,77.17,2.59,122.53,85.07,179.96,89.19,9
2025-07-02,AST-123,72.31,3.06,121.54,87.73,176.98,87.77,10
2025-07-03,AST-123,75.33,2.87,118.36,91.71,190.37,88.45,11
2025-07-04,AST-123,73.17,3.09,118.04,91.34,180.08,87.64,17
2025-07-05,AST-123,72.04,3.31,119.06,95.29,173.28,86.78,12
2025-07-06,AST-123,73.91,2.92,122.49,81.09,172.54,88.3,13
2025-07-07,AST-123,70.67,3.11,120.0,91.91,176.1,87.55,12
2025-07-08,AST-123,75.83,2.45,123.04,93.66,176.29,90.02,4
2025-07-09,AST-123,78.6,2.42,119.44,87.5,167.51,89.61,11
2025-07-10,AST-123,74.42,3.37,120.14,87.96,172.31,86.54,8
2025-07-11,AST-123,73.2,3.29,119.47,83.02,177.91,86.83,9
2025-07-12,AST-123,70.41,3.01,117.63,84.76,175.98,87.96,14
2025-07-13,AST-123,76.52,2.52,118.41,96.7,181.05,89.6,8
2025-07-14,AST-123,73.32,2.73,121.31,99.41,167.6,89.07,6
2025-07-15,AST-123,72.53,2.65,120.6,84.4,177.49,89.38,12
2025-07-16,AST-123,77.03,2.55,121.71,95.65,175.87,89.39,7
2025-07-17,AST-123,77.72,2.3,118.86,95.61,168.06,90.25,7
2025-07-18,AST-123,77.56,3.31,120.88,95.1,176.13,86.26,11
2025-07-19,AST-123,77.55,2.87,116.56,91.85,172.0,88.01,15
2025-07-20,AST-123,74.96,3.44,121.13,83.91,175.67,86.25,11
2025-07-21,AST-123,76.5,3.52,122.58,92.81,170.16,85.61,14
2025-07-22,AST-123,75.36,3.1,118.13,88.84,174.33,87.54,8
2025-07-23,AST-123,76.92,3.17,120.18,88.09,178.86,86.93,16
2025-07-24,AST-123,76.6,3.0,118.74,83.39,177.2,87.67,7
2025-07-25,AST-123,79.22,2.76,123.28,90.01,178.33,88.11,14
2025-07-26,AST-123,73.43,3.49,118.06,88.25,169.01,86.02,12
2025-07-27,AST-123,70.62,3.27,114.15,91.45,168.64,86.92,16
2025-07-28,AST-123,74.12,3.05,122.25,85.72,175.12,87.79,17
2025-07-29,AST-123,71.44,3.56,121.35,90.75,174.49,85.74,19
2025-07-30,AST-123,76.83,3.76,123.53,88.13,176.72,84.59,10
2025-07-31,AST-123,73.97,2.95,118.45,89.05,173.72,88.18,15
2025-08-01,AST-123,73.74,2.73,121.43,85.61,180.7,89.09,11
2025-08-02,AST-123,75.6,1.58,120.42,90.63,177.09,93.57,3
2025-08-03,AST-123,69.13,3.06,120.71,89.79,170.85,87.76,16
2025-08-04,AST-123,77.19,2.91,122.24,88.23,172.77,87.93,17
2025-08-05,AST-123,77.06,2.32,119.68,79.69,165.14,90.32,5
2025-08-06,AST-123,76.3,3.44,117.9,81.81,181.07,85.99,11
2025-08-07,AST-123,73.88,2.03,124.61,90.33,172.95,91.89,4
2025-08-08,AST-123,78.13,3.06,119.45,84.27,176.02,87.15,13
2025-08-09,AST-123,73.22,3.07,120.1,88.76,169.55,87.71,11
2025-08-10,AST-123,73.85,3.14,119.07,85.37,172.75,87.43,12
2025-08-11,AST-123,69.05,3.04,121.27,89.15,177.9,87.85,9
2025-08-12,AST-123,73.59,2.95,118.14,85.56,176.44,88.19,11
2025-08-13,AST-123,76.68,3.42,119.66,90.56,173.32,85.98,14
2025-08-14,AST-123,78.09,3.77,119.38,91.03,171.91,84.29,18
2025-08-15,AST-123,78.86,3.97,119.23,91.29,171.14,83.36,18
2025-08-16,AST-123,80.47,4.37,118.91,91.82,169.53,81.43,17
2025-08-17,AST-123,81.65,4.66,118.67,92.22,168.35,80.02,16
2025-08-18,AST-123,82.73,4.93,118.45,92.58,167.27,78.73,23
2025-08-19,AST-123,83.28,5.07,118.34,92.76,166.72,78.07,16
2025-08-20,AST-123,85.19,5.55,117.96,93.4,164.81,75.78,28
2025-08-21,AST-123,85.93,5.73,117.81,93.64,164.07,74.89,21
2025-08-22,AST-123,86.78,5.95,117.64,93.93,163.22,73.86,30
2025-08-23,AST-123,87.42,6.1,117.52,94.14,162.58,73.1,21
2025-08-24,AST-123,88.33,6.33,117.33,94.44,161.67,72.01,29
2025-08-25,AST-123,90.08,6.77,116.98,95.03,159.92,69.91,33
2025-08-26,AST-123,91.12,7.03,116.78,95.37,158.88,68.66,31
2025-08-27,AST-123,92.1,7.28,116.58,95.7,157.9,67.48,32
2025-08-28,AST-123,93.53,7.63,116.29,96.18,156.47,65.76,36
2025-08-29,AST-123,94.26,7.82,116.15,96.42,155.74,64.89,32
2025-08-30,AST-123,94.89,7.97,116.02,96.63,155.11,64.13,32
2025-08-31,AST-123,95.62,8.15,115.88,96.87,154.38,63.26,36
2025-09-01,AST-123,96.73,8.43,115.65,97.24,153.27,61.93,38
2025-09-02,AST-123,97.62,8.65,115.48,97.54,152.38,60.86,41
2025-09-03,AST-123,98.55,8.89,115.29,97.85,151.45,59.74,41
2025-09-04,AST-123,100.54,9.38,114.89,98.51,149.46,57.36,38
2025-09-05,AST-123,102.4,9.85,114.52,99.13,147.6,55.12,47
2025-09-06,AST-123,103.31,10.08,114.34,99.44,146.69,54.03,48
2025-09-07,AST-123,74.64,2.38,116.78,92.29,186.35,90.46,13
2025-09-08,AST-123,74.94,2.45,115.97,82.28,176.21,90.19,13
2025-09-09,AST-123,74.75,3.03,118.05,86.26,173.23,87.88,11
2025-09-10,AST-123,72.11,2.91,121.59,89.14,174.36,88.36,14
2025-09-11,AST-123,80.36,3.0,120.39,101.2,175.29,86.94,18
2025-09-12,AST-123,74.02,3.72,120.31,79.27,178.63,85.12,18
2025-09-13,AST-123,75.43,3.58,121.16,84.76,176.06,85.6,11
2025-09-14,AST-123,74.52,3.05,117.65,86.6,172.28,87.82,9
2025-09-15,AST-123,74.48,3.26,121.33,90.94,184.55,86.98,17
2025-09-16,AST-123,78.3,3.62,123.38,80.41,178.15,84.85,15
2025-09-17,AST-123,75.24,3.36,118.88,88.69,176.35,86.53,13
2025-09-18,AST-123,77.98,3.29,121.05,86.92,164.51,86.23,14
2025-09-19,AST-123,75.36,2.9,120.97,89.85,174.05,88.34,15
2025-09-20,AST-123,75.25,2.27,119.96,88.83,175.41,90.89,4
2025-09-21,AST-123,76.4,2.23,120.96,92.28,173.32,90.81,9
2025-09-22,AST-123,73.21,4.2,122.94,99.54,177.27,83.22,16
2025-09-23,AST-123,76.32,2.93,124.61,96.45,176.2,88.04,9
2025-09-24,AST-123,72.71,3.43,121.44,94.76,182.34,86.28,14
2025-09-25,AST-123,75.79,3.22,118.96,83.94,167.12,86.95,15
2025-09-26,AST-123,75.53,3.17,124.81,88.61,174.19,87.23,9
2025-09-27,AST-123,73.53,2.94,118.52,83.17,182.06,88.22,9
2025-09-28,AST-123,75.74,2.8,118.28,93.63,175.9,88.65,14
2025-09-29,AST-123,75.14,3.01,121.38,90.18,171.34,87.94,11
2025-09-30,AST-123,74.47,3.15,119.88,96.31,176.04,87.38,9
2025-10-01,AST-123,79.71,2.86,121.13,96.52,171.17,87.62,13
2025-10-02,AST-123,75.02,2.87,118.75,98.02,175.09,88.5,15
2025-10-03,AST-123,74.2,3.5,118.3,84.74,170.68,85.99,16
2025-10-04,AST-123,77.68,3.16,116.74,97.06,178.01,86.81,8
2025-10-05,AST-123,73.45,2.95,121.78,84.04,177.41,88.2,7
2025-10-06,AST-123,74.83,2.83,119.16,86.62,173.48,88.67,8
2025-10-07,AST-123,73.66,2.83,119.73,91.96,175.15,88.68,6
2025-10-08,AST-123,73.39,3.07,121.4,77.64,182.05,87.7,10
2025-10-09,AST-123,75.22,2.58,120.9,79.69,178.01,89.62,14
2025-10-10,AST-123,76.02,2.59,119.94,87.53,178.89,89.42,7
2025-10-11,AST-123,74.67,3.43,120.08,91.71,173.73,86.29,10
2025-10-12,AST-123,77.02,3.51,121.34,88.63,174.03,85.56,11
2025-10-13,AST-123,77.41,3.16,120.66,90.34,176.1,86.88,17
2025-10-14,AST-123,73.38,3.05,124.01,84.55,179.32,87.8,17
2025-10-15,AST-123,78.09,2.96,119.74,91.34,171.56,87.55,16
2025-10-16,AST-123,77.26,3.22,121.6,90.37,172.86,86.67,8
2025-10-17,AST-123,76.37,2.51,124.71,93.3,180.05,89.67,13
2025-10-18,AST-123,77.33,2.34,120.86,89.94,179.9,90.16,7
2025-10-19,AST-123,74.68,2.93,118.69,94.78,184.12,88.3,10
2025-10-20,AST-123,75.34,3.66,120.34,84.31,172.93,85.3,13
2025-10-21,AST-123,75.32,2.85,118.57,97.22,173.98,88.55,8
2025-10-22,AST-123,76.99,2.97,119.42,99.62,169.39,87.71,11
2025-10-23,AST-123,75.81,2.88,121.11,93.3,175.23,88.31,12
2025-10-24,AST-123,73.58,3.02,122.25,96.15,177.17,87.92,15
2025-10-25,AST-123,72.68,3.5,120.07,92.6,175.03,86.01,13
2025-10-26,AST-123,73.69,2.89,119.88,77.23,181.74,88.43,15
2025-10-27,AST-123,76.64,2.4,122.03,89.83,173.68,90.08,13
2025-10-28,AST-123,73.61,3.01,116.78,92.99,179.7,87.96,12
2025-10-29,AST-123,78.12,2.97,121.76,85.79,174.47,87.49,7
2025-10-30,AST-123,76.17,2.96,115.61,90.16,178.08,87.91,12
2025-10-31,AST-123,75.07,3.61,120.33,94.6,175.52,85.55,12
2025-11-01,AST-123,73.78,2.07,118.75,85.16,173.29,91.73,10
2025-11-02,AST-123,75.13,2.62,121.91,91.52,172.55,89.5,9
2025-11-03,AST-123,75.15,3.57,120.99,86.54,176.91,85.7,15
2025-11-04,AST-123,76.67,3.55,117.58,92.42,166.18,85.46,9
2025-11-05,AST-123,78.32,2.72,126.08,94.1,180.96,88.45,7
2025-11-06,AST-123,74.75,3.62,121.14,102.33,171.89,85.52,14
2025-11-07,AST-123,76.79,2.82,120.16,83.26,172.23,88.35,11
2025-11-08,AST-123,75.64,2.99,121.11,88.84,177.11,87.91,15
2025-11-09,AST-123,76.58,2.86,119.51,93.8,175.86,88.25,14
2025-11-10,AST-123,79.53,2.9,119.32,91.4,177.07,87.5,7
2025-11-11,AST-123,75.55,2.79,123.11,92.63,173.57,88.73,9
2025-11-12,AST-123,71.87,2.95,120.01,88.51,171.07,88.2,13
2025-11-13,AST-123,71.37,3.01,118.97,96.63,171.61,87.95,16
2025-11-14,AST-123,76.85,3.74,122.02,88.63,174.77,84.67,15
2025-11-15,AST-123,72.48,2.51,119.92,95.54,172.82,89.96,13
2025-11-16,AST-123,72.39,2.28,122.26,87.05,178.55,90.86,12
2025-11-17,AST-123,74.94,3.51,121.15,90.25,180.63,85.96,11
2025-11-18,AST-123,76.8,3.45,119.64,90.6,173.2,85.84,9
2025-11-19,AST-123,77.37,3.59,119.53,90.79,172.63,85.15,11
2025-11-20,AST-123,78.43,3.86,119.31,91.14,171.57,83.88,17
2025-11-21,AST-123,79.52,4.13,119.1,91.51,170.48,82.58,19
2025-11-22,AST-123,81.29,4.57,118.74,92.1,168.71,80.45,17
2025-11-23,AST-123,82.17,4.79,118.57,92.39,167.83,79.4,15
2025-11-24,AST-123,83.94,5.23,118.21,92.98,166.06,77.28,25
2025-11-25,AST-123,84.78,5.44,118.04,93.26,165.22,76.27,18
2025-11-26,AST-123,85.67,5.67,117.87,93.56,164.33,75.2,20
2025-11-27,AST-123,87.53,6.13,117.49,94.18,162.47,72.96,27
2025-11-28,AST-123,88.18,6.3,117.36,94.39,161.82,72.18,24
2025-11-29,AST-123,89.92,6.73,117.02,94.97,160.08,70.1,30
2025-11-30,AST-123,90.85,6.96,116.83,95.28,159.15,68.99,29
2025-12-01,AST-123,92.25,7.31,116.55,95.75,157.75,67.3,37
2025-12-02,AST-123,93.92,7.73,116.22,96.31,156.08,65.3,35
2025-12-03,AST-123,94.47,7.87,116.11,96.49,155.53,64.64,32
2025-12-04,AST-123,95.76,8.19,115.85,96.92,154.24,63.09,33
2025-12-05,AST-123,96.51,8.38,115.7,97.17,153.49,62.19,38
2025-12-06,AST-123,97.97,8.74,115.41,97.66,152.03,60.44,37
2025-12-07,AST-123,99.67,9.17,115.07,98.22,150.33,58.4,37
2025-12-08,AST-123,100.97,9.49,114.81,98.66,149.03,56.84,42
2025-12-09,AST-123,101.7,9.67,114.66,98.9,148.3,55.96,41
2025-12-10,AST-123,102.79,9.95,114.44,99.26,147.21,54.66,50
2025-12-11,AST-123,72.78,3.04,121.24,91.85,178.25,87.83,16
2025-12-12,AST-123,73.43,3.36,118.97,94.95,173.74,86.55,15
2025-12-13,AST-123,76.5,2.2,119.93,89.48,175.1,90.89,14
2025-12-14,AST-123,76.46,3.29,118.59,88.06,173.8,86.55,14
2025-12-15,AST-123,77.86,2.87,119.03,80.84,173.06,87.97,13
2025-12-16,AST-123,75.53,3.31,122.02,85.61,171.28,86.64,15
2025-12-17,AST-123,73.67,2.92,120.23,93.46,177.01,88.32,15
2025-12-18,AST-123,74.65,3.63,121.0,90.08,173.56,85.48,11
2025-12-19,AST-123,73.71,3.09,122.21,88.5,170.57,87.66,11
2025-12-20,AST-123,75.48,2.76,118.26,97.44,180.29,88.88,16
2025-12-21,AST-123,79.36,2.6,117.6,91.27,169.86,88.73,10
2025-12-22,AST-123,74.57,3.49,120.74,94.8,169.78,86.03,12
2025-12-23,AST-123,75.81,3.09,121.12,91.55,174.72,87.48,16
2025-12-24,AST-123,76.56,3.12,116.93,98.85,175.72,87.22,10
2025-12-25,AST-123,76.46,3.24,121.7,91.46,172.58,86.75,16
2025-12-26,AST-123,71.91,3.03,124.07,89.68,178.11,87.88,13
2025-12-27,AST-123,75.83,3.49,116.45,90.33,177.05,85.89,18
2025-12-28,AST-123,71.49,3.03,122.7,83.08,176.19,87.89,13
2025-12-29,AST-123,77.49,3.41,116.79,86.43,176.72,85.86,12
2025-12-30,AST-123,76.91,2.14,121.34,92.35,172.21,91.06,11
2025-12-31,AST-123,74.19,2.74,122.35,85.49,174.55,89.03,14
2025-01-01,AST-124,76.5,3.38,119.7,90.5,173.5,86.2,16
2025-01-02,AST-124,77.12,3.53,119.58,90.71,172.88,85.46,10
2025-01-03,AST-124,78.98,4.0,119.2,91.33,171.02,83.22,15
2025-01-04,AST-124,79.82,4.2,119.04,91.61,170.18,82.22,16
2025-01-05,AST-124,81.06,4.51,118.79,92.02,168.94,80.73,15
2025-01-06,AST-124,81.96,4.74,118.61,92.32,168.04,79.65,17
2025-01-07,AST-124,82.87,4.97,118.43,92.62,167.13,78.56,25
2025-01-08,AST-124,84.12,5.28,118.18,93.04,165.88,77.06,22
2025-01-09,AST-124,84.71,5.43,118.06,93.24,165.29,76.35,26
2025-01-10,AST-124,85.99,5.75,117.8,93.66,164.01,74.81,30
2025-01-11,AST-124,87.78,6.2,117.44,94.26,162.22,72.66,31
